"id_evento","data_publicacao","fonte","titulo","pagina","municipio","localidade","tipo_camada","dimensao_analitica","tipo_relacao_variavel","codigo_variavel","nivel_criticidade","observacao","nota_analista","cod_loteamento","nivel_confianca_loteamento","papel_no_ciclo","id_caso_pressao","entra_ipst","relevancia_estrategica","data_classificacao","_qrt_aproximacao_variavel","_linha_suspeita","_arquivo","_qrt_data_edicao","_qrt_numero_edicao","_qrt_evento_id","_qrt_relevancia","_qrt_descricao_evento","_qrt_fonte_arquivo","_qrt_status_validacao","_qrt_data","_qrt_item","_qrt_resumo","_qrt_origem","_qrt_municipio_impactado","_qrt_tipo_abrangencia","_qrt_\xEF\xBB\xBF""id_evento"""
"TL_20260107_003","2026-01-07","Tribuna Liberal","Hortolandia entrega 11 novos campos de futebol society; meta de 18 espacos esportivos publicos","1/7","Hortolândia","Jd. Santa Clara / Jd. Amanda","GOVERNANCA","capital_humano","indireta","GOV_MUNICIPAL","baixa","dado_auditavel","12 campos instalados (meta: 18). Inauguracoes recentes dez/2025: Jd. Santa Clara (maior campo da cidade; R. Pedro Pereira dos Santos; recuperacao alambrados + LED + academia) e Jd. Amanda (parque socioambiental; cercado por playgrounds; academia; pista de caminhada). Mapa completo dos campos existentes (dado territorial valioso para correlacao CadUnico): Jd. Santa Clara do Lago; Remanso Campineiro; Jd. Nova America; Jd. Santa Izabel; Jd. Minda; Jd. Alvorada (Arena); Jd. Novo Angulo (Praca Cidadania); Jd. Adelaide; Parque Gabriel (Lago da Fe); Jd. Santa Rita; Praca da Penha. Campo Jd. Amanda (novo parque socioambiental) conecta-se ao contexto da ed.9635 (E2 academia ao ar livre + fase 2 entregue em junho/2026). | edicao=9645","jd_santa_clara","alto","nao_aplicavel","","nao","media","2026-01-07","","","2026_01_07_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260107_004","2026-01-07","Tribuna Liberal","Equipes da Prefeitura de Hortolandia removem dispositivos vandalizados no Parque Socioambiental Lago da Fe","4","Hortolândia","Parque Gabriel","GOVERNANCA","infraestrutura_urbana","indireta","GOV_MUNICIPAL","baixa","sinal_smids_ext","Aparelhos de academia ao ar livre e playground do Parque Socioambiental Lago da Fe (Parque Gabriel) removidos para conserto apos vandalismo. ~10 pracas/semana recebem zeladoria. 100+ espacos publicos na cidade. Zeladoria adicional: canteiros Av. Anhanguera e Av. Sao Francisco de Assis; areas verdes Jds. Sao Sebastiao/Interlagos; entorno OAPE; Jd. Santa Clara do Lago; Jd. Mirante. Nota analitica: vandalismo de equipamentos publicos e sinal de pressao social sobre o territorio — monitorar recorrencia para avaliar abertura de ciclo CH_VANDALISMO_ESPACOS_PUBLICOS. | edicao=9645","parque_gabriel","alto","nao_aplicavel","","nao","media","2026-01-07","","","2026_01_07_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260107_005","2026-01-07","Tribuna Liberal","Mulher desaparecida encontrada desorientada em praca do Jardim Nova Hortolandia","7","Hortolândia","Jardim Nova Hortolândia","CONTEXTO","capital_humano","contextual","SMIDS_EXT","baixa","caso_ilustrativo","Kamila Dias; 38 anos; desaparecida desde 03/01/2026; encontrada 06/01 pela Romu em praca do Jd. Nova Hortolandia. Apresentava sinais de desorientacao. Encaminhada ao HM Mario Covas; liberada apos avaliacao (sem internacao). Entregue aos familiares. R25: evento individual — aceito como CONTEXTO; monitorar recorrencia de casos de saude mental/desorientacao para avaliar promocao a PRESSAO_SOCIAL (proxy de vulnerabilidade em saude mental no territorio). | edicao=9645","jd_nova_hortolandia","alto","nao_aplicavel","","nao","media","2026-01-07","","","2026_01_07_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260107_006","2026-01-07","Tribuna Liberal","Homem preso com drogas apos sair de Uber no Jardim Adelaide; Hortolandia","9","Hortolândia","Jardim Adelaide","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","dado_auditavel","148g maconha + 46g cocaina + 8g dry + 10g crack + R$2.315 em especie (Rua Paulo Roberto Soares; Jd. Adelaide; 05/01/2026). Suspeito confessou funcao de 'coletor de dinheiro' de rede de trafico — nao ator solitario; indicativo de organizacao criminal estruturada. R25: trafico organizado e fenomeno coletivo com impacto direto sobre populacao vulneravel do territorio. R24: diferente do caso canonico de exclusao (acougue/E13); trafico organizado tem efeito sistemico verificavel. Jd. Adelaide ja consta no mapa dos campos society (E3) — loteamento de alta concentracao CadUnico confirmado. | edicao=9645","jd_adelaide","alto","agravamento","CH_TRAFICO_HORTOLANDIA_2026","avaliar","media","2026-01-07","","","2026_01_07_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260108_001","2026-01-08","Tribuna Liberal","Ranking da Veja coloca Hortolandia entre as Melhores Cidades do Brasil 2025","1/7","Hortolândia","nao_identificado","GOVERNANCA","multidimensional","indireta","GOV_MUNICIPAL","baixa","dado_auditavel","R05 (multidimensional): atuacao simultanea documentada em 4 dimensoes — fiscal; economica; social e digital. Rankings especificos: 5a em Indicadores Digitais; 8a em Atencao ao Jovem; 10a em Mobilidade Digital; 12a em Renda e Emprego; 19a em Acesso ao Conhecimento; 20a em Educacao (cidades grande porte). Dados IVS-relevantes documentados: 99%+ rede coletora de esgoto; 100% tratamento; 21 usinas solar; iluminacao 100% LED; 60km ciclofaixas; 18 parques previstos (7 novos); 8 onibus eletricos (contrato federal). Estudo Austin Rating/Veja Negocios ed.20 (nov/2025). As posicoes em Renda e Emprego (RT) e Educacao (CH) sao proxies diretos do IVS-H. | edicao=9646","nao_identificado","baixo","nao_aplicavel","","nao","media","2026-01-08","","","2026_01_08_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260108_002","2026-01-08","Tribuna Liberal","Regiao abriga ao menos 524 venezuelanos; Hortolandia concentra 106","1/5","Hortolândia","nao_identificado","PRESSAO_SOCIAL","renda_trabalho","direta","SMIDS_EXT","media","dado_auditavel","106 venezuelanos em Hortolandia (IBGE Censo 2022 + dados de prefeituras); 2a maior concentracao regional (1a = Americana com 342). Total regional: 524 residentes desde 2017. Concentracao em areas urbanas; trabalho informal; demanda por saude; educacao e assistencia social. R25: fenomeno coletivo; recorrente; mensuravel. Contexto geopolitico jan/2026: prisao de Maduro pelos EUA → potencial nova onda migratoria para regioes do interior paulista ja com comunidades estabelecidas. Interface CadUnico: migrantes em situacao de vulnerabilidade tendem a estar subenregistrados mas elegíveis a beneficios. R23: serie estruturavel anualmente (Censo + dados prefeituras). | edicao=9646","nao_identificado","baixo","agravamento","CH_MIGRACAO_VENEZOLANA_2025","sim","alta","2026-01-08","","","2026_01_08_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260108_003","2026-01-08","Tribuna Liberal","Cafu Cesar mantem pre-candidatura a deputado apos Operacao Coffee Break da PF","4","Hortolândia","nao_identificado","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alta","dado_auditavel","Vice-prefeito Carlos Augusto Cesar (PSB) preso 12/11/2025 na Operacao Coffee Break (PF + CGU). Investigacao: direcionamento de licitacoes + intermediacao de pagamentos com Life Tecnologia Educacional em Hortolandia e Sumare. TRF-3 revogou prisao preventiva; medidas cautelares = afastamento das funcoes + tornozeleira + proibicao de acessar Prefeitura Hortolandia + comparecimento mensal em juizo + entrega do passaporte. Secretarios municipais e servidores de alto escalao exonerados. Impacto potencial sobre programas educacionais e capacitacao de populacao vulneravel (CadUnico). Secao 21 v10.2: PRESSAO_INSTITUCIONAL → classificado como PRESSAO_SOCIAL com nota_analista. | edicao=9646","nao_identificado","baixo","agravamento","CH_CORRUPCAO_EDUCACAO_HORTOLANDIA_2025","avaliar","media","2026-01-08","","","2026_01_08_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260108_004","2026-01-08","Tribuna Liberal","PM prende dois por trafico em condominio da Vila Sao Pedro; Hortolandia","8","Hortolândia","Vila São Pedro","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","dado_auditavel","Dois presos em condominio da Vila Sao Pedro em 06/01/2026 apos denuncia anonima. Apreensoes: grande quantidade de drogas + R$6.000 em dinheiro + celulares + anotacoes do trafico + QR Code para pagamentos digitais. QR Code e indicador de organizacao criminal com infraestrutura financeira moderna. Segunda ocorrencia do ciclo CH_TRAFICO_HORTOLANDIA_2026 em dois dias (E6 ed.9645 = Jd. Adelaide; E4 ed.9646 = Vila Sao Pedro). Serie confirmada pela recorrencia → promover retroativamente E6 (ed.9645) de avaliar para sim - Condicao A. | edicao=9646","vila_sao_pedro","alto","agravamento","CH_TRAFICO_HORTOLANDIA_2026","sim","alta","2026-01-08","","","2026_01_08_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260109_001","2026-01-09","Tribuna Liberal","Homem e preso apos atacar ex-mulher a facadas em residencia de Hortolandia","10","Hortolândia","Jardim Nossa Senhora Auxiliadora","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","dado_auditavel","Homem de 42 anos atacou ex-companheira (32 anos) com 3 facadas dentro da casa dela em 07/01/2026. Local: Jd. Nossa Senhora Auxiliadora. Agressor DESCUMPRIU medida protetiva judicial vigente — foi ate a residencia da vitima mesmo impedido. Vitima atendida pelo SAMU; encaminhada para avaliacao medica. Agressor preso em flagrante; encaminhado a DDM. Faca apreendida para pericia. R21: violencia com arma branca + risco grave a integridade fisica → nunca contextual → direta. 4o evento do ciclo CH_VIOLENCIA_GENERO_2025 em Hortolandia (3 em 7 dias): 2 femicidios consumados (Jacira + Rayana) + 1 tentativa. Descumprimento de medida protetiva agrava estruturalmente o ciclo. | edicao=9647","jd_nsa_auxiliadora","alto","agravamento","CH_VIOLENCIA_GENERO_2025","sim","alta","2026-01-09","","","2026_01_09_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260109_002","2026-01-09","Tribuna Liberal","66 detentos nao retornam para unidades prisionais apos saidinha — 65 em Hortolandia","9","Hortolândia","nao_identificado","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alta","dado_auditavel","""Complexo Penitenciario Campinas-Hortolandia: 1.512 detentos receberam saida temporaria (23/dez → prazo 5/jan/2026); 65 nao retornaram (4,3% do total). Sumare: 112 saidas; 1 nao retornou. Total regional: 66 foragidos. SAP: descumprimento implica perda do regime semiaberto; recaptura = regime fechado. R25: fenomeno coletivo; recorrente (4 saidinha/ano = marco; junho; setembro; dezembro); agregavel em serie anual. Interface CadUnico: familias de detentos = populacao vulneravel; foragidos podem retornar a territorios de residencia aumentando risco local. Serie estruturavel anualmente: comparar numero de nao-retornos a cada saidinha. | edicao=9647""","nao_identificado","baixo","agravamento","CH_FORAGIDOS_SAIDINHA_HORTOLANDIA_2025","sim","alta","2026-01-09","","","2026_01_09_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260109_003","2026-01-09","Tribuna Liberal","Menores de Hortolandia devem completar esquema vacinal contra dengue — cobertura baixa","7","Hortolândia","nao_identificado","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alta","dado_auditavel","Cobertura 1a dose: 5.870 criancas/adolescentes (37% do publico-alvo 6-16 anos). Cobertura 2a dose: 2.801 (18%). Enfermeira alerta: 'Esses numeros estao baixos. Iniciamos a vacinacao em 2024 e ainda nao conseguimos atingir nem 50% do publico-alvo.' Vacinacao disponivel em UBSs diariamente (7h30-15h30); 7 UBSs com horario ampliado. Contexto: ciclo CH_DENGUE_2026 ativo (87 casos na ed.9642; ADL 5.2 na ed.9643). Baixa cobertura vacinal amplifica o risco de transmissao do ciclo em curso. R23: cobertura percentual e agregavel anualmente. R25: afeta coletivo mensuravel. | edicao=9647","nao_identificado","baixo","agravamento","CH_DENGUE_2026","sim","alta","2026-01-09","","","2026_01_09_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260109_004","2026-01-09","Tribuna Liberal","Zeze avalia projeto de revitalizacao da Praca Sao Francisco em Hortolandia","1/7","Hortolândia","Centro / Vila Real","GOVERNANCA","infraestrutura_urbana","indireta","GOV_MUNICIPAL","baixa","dado_auditavel","Vistoria tecnica em 07/01/2026. Area superior a 5.000m2 em frente a Igreja Matriz de Nossa Senhora do Rosario; adjacente ao viaduto da Vila Real. Revitalizacao executada pela Construbase (responsavel pelo viaduto) como compensacao — sem custo para a Prefeitura. Elementos preservados: arvores de grande porte; piso intertravado existente. Novos elementos: nivelamento; bancos; areas de convivencia. Contexto historico: 'local onde foi trabalhado o processo de emancipacao politico-administrativa da cidade'. Uso religioso preservado (procissoes Paroquia Igreja Matriz). Projeto elaborado pelos tecnicos da Prefeitura. | edicao=9647","nao_identificado","baixo","nao_aplicavel","","nao","media","2026-01-09","","","2026_01_09_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260109_005","2026-01-09","Tribuna Liberal","Asfalto do Jardim Ricardo e recuperado apos serie de acoes antienchentes em Hortolandia","5","Hortolândia","Jardim Ricardo","GOVERNANCA","infraestrutura_urbana","indireta","GOV_MUNICIPAL","baixa","dado_auditavel","Acoes concluidas: troca da capa asfaltica da Rua Osvaldo Jose Andreotti; relocacao e conserto de tubulacoes de esgoto e aguas pluviais. Adicional: canalizacao de agua de mina proxima ao Parque Socioambiental Lago da Fe (Parque Gabriel) para evitar infiltracoes e erosao. Frente de Trabalho criada desde final de 2025 para acelerar solucoes antienchentes no km 7 da SP-101. Obra critica pendente (Concessionaria Rodovias do Tiete): ampliacao da vazao das tubulacoes para normalizar escoamento das aguas pluviais e encerrar alagamentos recorrentes. R22 satisfeita: acao reativa a ciclo IU identificado. Territorios afetados: Jd. Ricardo e regioes proximas. | edicao=9647","jd_ricardo","alto","resposta","IU_ALAGAMENTOS_JD_RICARDO","nao","media","2026-01-09","","","2026_01_09_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260110_001","2026-01-10","Tribuna Liberal","Canalizacao do Ribeirao Jacuba entra na fase final em Hortolandia (Jardim Santa Emilia)","1/4","Hortolândia","Jardim Santa Emília","GOVERNANCA","infraestrutura_urbana","indireta","GOV_MUNICIPAL","baixa","dado_auditavel","""Canalização de 230 metros do Ribeirao Jacuba no Jd. Santa Emilia. Tecnica: bolsacreto (concreto moldado dentro de mantas de tecido geotextil). Financiamento: FONPLATA (Fundo Financeiro para Desenvolvimento da Bacia do Prata). Previsao de conclusao: fim da semana 19/01/2026 (sujeito a condicoes climaticas). Obra antecede construcao do futuro Parque Socioambiental (1,2km): pista de caminhada; ciclovia; areas de convivencia; academia ao ar livre; paisagismo. Prolongamento previsto da Rua Carmen Savala ate a Av. Panaino (novo eixo de ligacao bairros-centro-Vila Real-Anhanguera). Bairros beneficiados: Jd. Santa Emilia; Vila Inema; Chacaras Reymar; Jd. do Lago. Contexto: Parque Socioambiental Aloizio Pereira Silva (ja inaugurado) = nascente do Ribeirao Jacuba. Ribeirao Jacuba = principal curso d agua do municipio; atravessa varias regioes. IVS-H: canalização e parque mapeam dimensoes IU_01 (saneamento ambiental) e qualidade do territorio. | edicao=9648""","jd_santa_emilia","alto","nao_aplicavel","","nao","media","2026-01-10","IU_01","","2026_01_10_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260110_002","2026-01-10","Tribuna Liberal","Vereador pede construcao urgente de nova ETE; ARSESP documenta ma operacao e sobrecarga","6","Hortolândia","Jatobá / Residencial Franceschini / Vila Real / Remanso Campineiro","PRESSAO_SOCIAL","infraestrutura_urbana","direta","IU_03","alta","dado_auditavel","""Vereador Nei Prazeres (PP) protocolou mocao de apelo a Sabesp aprovada na Camara em 15/dez/2025. Dados tecnicos documentados: ETE inaugurada 2009 com capacidade de 350 l/s; hoje recebe 450 l/s (sobrecarga de 28,5%). Populacao: 192.692 hab (2009) → 236.641 hab (Censo 2022) = crescimento de 22,8%. Laudo ARSESP (jul/2025): 'emissao de odores e consequencia da ma operacao da estacao; com negligencia na gestao de lodo na ETE; tubulacoes e equipamentos deteriorados; operando com vazao acima da capacidade projetada.' Bairros afetados pelo odor: Condominio Jatoba; Residencial Franceschini; Vila Real; Remanso Campineiro. Nova manifestacao de moradores: 02/01/2026. Sabesp apos protesto de jun/2025: obras emergenciais de limpeza das lagoas + pre-projeto de nova ETE enclausurada (575 l/s) — SEM prazo de contratacao ou inicio de obras. R25: impacto coletivo (multiplos bairros; moradores + comerciantes); recorrente (protestos jun/2025 + jan/2026); mensuravel (sobrecarga documentada por orgao regulador). Interface CadUnico: Jatoba; Franceschini e Remanso Campineiro sao territorios com alta concentracao de registros. | edicao=9648"",""jatoba","residencial_franceschini""","alto","agravamento","IU_ETE_JATOBA_2025","sim","alta","2026-01-10","IU_03","","2026_01_10_tribuna_liberal.csv","","","","","","","","","","","","","",""
